Timestamp,SpindleSpeed
2001-06-19,54.123436
2001-06-20,52.559376
2001-06-21,53.222656
2001-06-22,53.629688
2001-06-25,52.081249
2001-06-26,56.089844
2001-06-27,55.339062
2001-06-28,56.466408
2001-06-29,58.572655
2001-07-02,58.341408
2001-07-03,51.460938
2001-07-04,54.189842
2001-07-05,54.457813
2001-07-06,56.862499
2001-07-09,54.726563
2001-07-10,54.736717
2001-07-11,58.537498
2001-07-12,60.936718
2001-07-13,57.71328
2001-07-16,56.732811
2001-07-17,57.455467
2001-07-18,57.578907
2001-07-19,57.767185
2001-07-20,58.77422
2001-07-23,56.596874
2001-07-24,57.77422
2001-07-25,57.59375
2001-07-26,57.056252
2001-07-27,56.542187
2001-07-30,57.125782
2001-07-31,58.638283
2001-08-01,56.985935
2001-08-02,58.669533
2001-08-03,60.379688
2001-08-06,59.261719
2001-08-07,58.685158
2001-08-08,57.582031
2001-08-09,57.543751
2001-08-10,57.039063
2001-08-13,56.552341
2001-08-14,59.192188
2001-08-15,59.192188
2001-08-16,58.695313
2001-08-17,57.354687
2001-08-20,57.28828
2001-08-21,58.453125
2001-08-22,58.453125
2001-08-23,58.835155
2001-08-24,59.471874
2001-08-27,61.207031
2001-08-28,61.464062
2001-08-29,58.692188
2001-08-30,57.931252
2001-08-31,55.291405
2001-09-03,53.493752
2001-09-04,53.558594
2001-09-05,52.564842
2001-09-06,51.396091
2001-09-07,51.818748
2001-09-10,54.266407
2001-09-11,54.747658
2001-09-12,49.853905
2001-09-13,49.511719
2001-09-14,45.424217
2001-09-17,40.88203
2001-09-18,41.548435
2001-09-19,40.308594
2001-09-20,38.583591
2001-09-21,34.72578
2001-09-24,37.507813
2001-09-25,38.895313
2001-09-26,39.86953
2001-09-27,37.084373
2001-09-28,36.985157
2001-10-01,36.356251
2001-10-02,36.356251
2001-10-03,34.177341
2001-10-04,37.020313
2001-10-05,38.677341
2001-10-08,37.352345
2001-10-09,37.914063
2001-10-10,39.186718
2001-10-11,43.105469
2001-10-12,46.104687
2001-10-15,45.458591
2001-10-16,46.421875
2001-10-17,46.953907
2001-10-18,44.693748
2001-10-19,46.18203
2001-10-22,47.004688
2001-10-23,47.232033
2001-10-24,47.226563
2001-10-25,47.18047
2001-10-26,47.18047
2001-10-29,47.136719
2001-10-30,46.375
2001-10-31,45.567966
2001-11-01,46.192966
2001-11-02,45.442966
2001-11-05,44.425781
2001-11-06,46.090626
2001-11-07,44.170311
2001-11-08,44.798435
2001-11-09,45.822655
2001-11-12,46.331249
2001-11-13,45.332031
2001-11-14,46.167969
2001-11-15,50.785156
2001-11-16,50.785156
2001-11-19,55.864063
2001-11-20,56.209373
2001-11-21,54.835938
2001-11-22,54.421093
2001-11-23,55.523438
2001-11-26,61.014061
2001-11-27,58.996094
2001-11-28,59.616405
2001-11-29,60.825783
2001-11-30,60.825783
2001-12-03,59.348438
2001-12-04,62.278126
2001-12-05,66.404686
2001-12-06,70.546875
2001-12-07,70.830467
2001-12-10,68.850784
2001-12-11,66.097656
2001-12-12,68.938278
2001-12-13,67.053123
2001-12-14,65.076561
2001-12-17,65.076561
2001-12-18,66.000778
2001-12-19,62.357033
2001-12-20,64.272659
2001-12-21,62.421875
2001-12-24,63.375782
2001-12-25,63.375782
2001-12-26,61.78125
2001-12-27,61.076561
2001-12-28,62.998436
2001-12-31,63.810158
2002-01-01,63.233593
2002-01-02,63.103905
2002-01-03,66.810158
2002-01-04,70.063278
2002-01-07,73.033592
2002-01-08,75.264061
2002-01-09,69.314064
2002-01-10,66.319534
2002-01-11,61.43047
2002-01-14,62.954685
2002-01-15,60.411716
2002-01-16,60.724216
2002-01-17,64.506248
2002-01-18,61.755466
2002-01-21,61.142967
2002-01-22,62.440624
2002-01-23,60.64922
2002-01-24,60.295311
2002-01-25,59.801563
2002-01-28,59.260155
2002-01-29,58.976563
2002-01-30,57.308594
2002-01-31,60.589062
2002-02-01,59.75156
2002-02-04,57.964062
2002-02-05,58.53281
2002-02-06,61.231251
2002-02-07,57.391407
2002-02-08,57.75
2002-02-11,58.523438
2002-02-12,58.665627
2002-02-13,59.197655
2002-02-14,59.90781
2002-02-15,59.948437
2002-02-18,58.270313
2002-02-19,57.924999
2002-02-20,57.02578
2002-02-21,57.158592
2002-02-22,57.771873
2002-02-25,58.53281
2002-02-26,59.953907
2002-02-27,59.921093
2002-02-28,55.207813
2002-03-01,56.476563
2002-03-04,56.953125
2002-03-05,59.877342
2002-03-06,61.278908
2002-03-07,64.473434
2002-03-08,66.101563
2002-03-11,66.210159
2002-03-12,65.466408
2002-03-13,63.370312
2002-03-14,63.122658
2002-03-15,62.420311
2002-03-18,62.384377
2002-03-19,61.696877
2002-03-20,61.000782
2002-03-21,59.753124
2002-03-22,59.889061
2002-03-25,59.889061
2002-03-26,57.438282
2002-03-27,57.50703
2002-03-28,58.571877
2002-03-29,58.571877
2002-04-01,55.721092
2002-04-02,55.641407
2002-04-03,55.007813
2002-04-04,57.039063
2002-04-05,56.709373
2002-04-08,56.625782
2002-04-09,56.25156
2002-04-10,59.039063
2002-04-11,60.660938
2002-04-12,60.900002
2002-04-15,59.533592
2002-04-16,59.567188
2002-04-17,61.803905
2002-04-18,61.900002
2002-04-19,60.170311
2002-04-22,61.575783
2002-04-23,61.390625
2002-04-24,60.685936
2002-04-25,59.309376
2002-04-26,59.466408
2002-04-29,56.797657
2002-04-30,57.563282
2002-05-01,57.563282
2002-05-02,58.560158
2002-05-03,58.653908
2002-05-06,58.255466
2002-05-07,58.146091
2002-05-08,59.474998
2002-05-09,60.042187
2002-05-10,59.577343
2002-05-13,59.846092
2002-05-14,60.020313
2002-05-15,60.50703
2002-05-16,59.522655
2002-05-17,59.09531
2002-05-20,59.025002
2002-05-21,56.460155
2002-05-22,57.046875
2002-05-23,56.889061
2002-05-24,59.060158
2002-05-27,57.59531
2002-05-28,54.911716
2002-05-29,55.385155
2002-05-30,55.397655
2002-05-31,52.946877
2002-06-03,52.026562
2002-06-04,52.060936
2002-06-05,53.787498
2002-06-06,53.410156
2002-06-07,50.72578
2002-06-10,52.74453
2002-06-11,55.166405
2002-06-12,54.353127
2002-06-13,54.057812
2002-06-14,52.971092
2002-06-17,52.821095
2002-06-18,51.351563
2002-06-19,49.238281
2002-06-20,50.935936
2002-06-21,49.05547
2002-06-24,49.811718
2002-06-25,49.934376
2002-06-26,47.959373
2002-06-27,49.549217
2002-06-28,51.25703
2002-07-01,51.84531
2002-07-02,51.003906
2002-07-03,52.808594
2002-07-04,52.474216
2002-07-05,53.287498
2002-07-08,53.546875
2002-07-09,52.985935
2002-07-10,52.08828
2002-07-11,51.589844
2002-07-12,51.883595
2002-07-15,50.735935
2002-07-16,49.509377
2002-07-17,49.758595
2002-07-18,50.118752
2002-07-19,49.469532
2002-07-22,48.271873
2002-07-23,50.191406
2002-07-24,48.006248
2002-07-25,48.496094
2002-07-26,47.13203
2002-07-29,46.94453
2002-07-30,47.473438
2002-07-31,47.396873
2002-08-01,47.737499
2002-08-02,46.949219
2002-08-05,48.178905
2002-08-06,48.910156
2002-08-07,48.909374
2002-08-08,48.427341
2002-08-09,49.410938
2002-08-12,50.438282
2002-08-13,50.452343
2002-08-14,49.366405
2002-08-15,49.366405
2002-08-16,50.171875
2002-08-19,50.442966
2002-08-20,51.923435
2002-08-21,52.991405
2002-08-22,52.676563
2002-08-23,55.203125
2002-08-26,54.508595
2002-08-27,53.456249
2002-08-28,53.544533
2002-08-29,54.492188
2002-08-30,56.318748
2002-09-02,55.904686
2002-09-03,54.604687
2002-09-04,54.732033
2002-09-05,55.964844
2002-09-06,55.191406
2002-09-09,56.283592
2002-09-10,56.283592
2002-09-11,57.68203
2002-09-12,56.950783
2002-09-13,55.789063
2002-09-16,55.630466
2002-09-17,57.325001
2002-09-18,55.756248
2002-09-19,54.621876
2002-09-20,54.785938
2002-09-23,54.429688
2002-09-24,53.196095
2002-09-25,54.192188
2002-09-26,54.353905
2002-09-27,54.821095
2002-09-30,53.22578
2002-10-01,53.232811
2002-10-02,53.232811
2002-10-03,54.174999
2002-10-04,54.69453
2002-10-07,53.988281
2002-10-08,55.432812
2002-10-09,54.331249
2002-10-10,56.738281
2002-10-11,58.924217
2002-10-14,59.699219
2002-10-15,59.699219
2002-10-16,58.578907
2002-10-17,59.813282
2002-10-18,59.921875
2002-10-21,59.825783
2002-10-22,59.542187
2002-10-23,59.349998
2002-10-24,59.110935
2002-10-25,58.662498
2002-10-28,58.553123
2002-10-29,59.28281
2002-10-30,59.179688
2002-10-31,59.326561
2002-11-01,60.445313
2002-11-04,61.342968
2002-11-05,63.261719
2002-11-06,63.261719
2002-11-07,63.262501
2002-11-08,62.457031
2002-11-11,61.614841
2002-11-12,61.559376
2002-11-13,61.999218
2002-11-14,64.376564
2002-11-15,67.381248
2002-11-18,66.488281
2002-11-19,66.488281
2002-11-20,68.878906
2002-11-21,70.732033
2002-11-22,72.346878
2002-11-25,71.27578
2002-11-26,70.339066
2002-11-27,69.555466
2002-11-28,71.439064
2002-11-29,71.222656
2002-12-02,72.597656
2002-12-03,71.241409
2002-12-04,68.955467
2002-12-05,69.34922
2002-12-06,70.762497
2002-12-09,71.520309
2002-12-10,70.500778
2002-12-11,73.128128
2002-12-12,75.441406
2002-12-13,73.000778
2002-12-16,71.485153
2002-12-17,71.443748
2002-12-18,71.438278
2002-12-19,71.464066
2002-12-20,72.116409
2002-12-23,71.889847
2002-12-24,73.264061
2002-12-25,73.264061
2002-12-26,74.194534
2002-12-27,74.497658
2002-12-30,74.09375
2002-12-31,74.582809
2003-01-01,74.985153
2003-01-02,73.788284
2003-01-03,75.004684
2003-01-06,75.035934
2003-01-07,74.282028
2003-01-08,74.822655
2003-01-09,74.974998
2003-01-10,69.504684
2003-01-13,67.135941
2003-01-14,69.496094
2003-01-15,72.060936
2003-01-16,72.029686
2003-01-17,72.190628
2003-01-20,70.767967
2003-01-21,69.891403
2003-01-22,70.279686
2003-01-23,69.185158
2003-01-24,68.504684
2003-01-27,67.114845
2003-01-28,67.310936
2003-01-29,65.671097
2003-01-30,66.551559
2003-01-31,67.190628
2003-02-03,68.910156
2003-02-04,68.867188
2003-02-05,68.802345
2003-02-06,70.592186
2003-02-07,70.117966
2003-02-10,67.271095
2003-02-11,66.302345
2003-02-12,65.221092
2003-02-13,65.221092
2003-02-14,64.858597
2003-02-17,66.56797
2003-02-18,66.304688
2003-02-19,66.214066
2003-02-20,66.429688
2003-02-21,66.014061
2003-02-24,65.858597
2003-02-25,64.439064
2003-02-26,63.835155
2003-02-27,64.146095
2003-02-28,66.959373
2003-03-03,65.982033
2003-03-04,64.889847
2003-03-05,65.296875
2003-03-06,64.028122
2003-03-07,62.84531
2003-03-10,63.094532
2003-03-11,64.481247
2003-03-12,62.892185
2003-03-13,63.520313
2003-03-14,63.520313
2003-03-17,63.051563
2003-03-18,63.051563
2003-03-19,65.440628
2003-03-20,68.139061
2003-03-21,68.943748
2003-03-24,68.397659
2003-03-25,66.621094
2003-03-26,66.559372
2003-03-27,67.027344
2003-03-28,66.736717
2003-03-31,63.325783
2003-04-01,63.414845
2003-04-02,64.573441
2003-04-03,67.107033
2003-04-04,67.112503
2003-04-07,68.482811
2003-04-08,66.132813
2003-04-09,64.874222
2003-04-10,47.652344
2003-04-11,41.458591
2003-04-14,41.458591
2003-04-15,44.682812
2003-04-16,47.257813
2003-04-17,46.303123
2003-04-18,46.303123
2003-04-21,45.821877
2003-04-22,45.620312
2003-04-23,45.046875
2003-04-24,45.278908
2003-04-25,45.467186
2003-04-28,45.200783
2003-04-29,44.802341
2003-04-30,43.540627
2003-05-01,43.540627
2003-05-02,45.534374
2003-05-05,46.037498
2003-05-06,46.590626
2003-05-07,47.242188
2003-05-08,46.496876
2003-05-09,45.721874
2003-05-12,43.473438
2003-05-13,44.915627
2003-05-14,44.771873
2003-05-15,45.056252
2003-05-16,46.782032
2003-05-19,43.605469
2003-05-20,44.589062
2003-05-21,43.567188
2003-05-22,42.042187
2003-05-23,40.8125
2003-05-26,41.138283
2003-05-27,40.820313
2003-05-28,42.909374
2003-05-29,43.275002
2003-05-30,41.784374
2003-06-02,43.919533
2003-06-03,42.589062
2003-06-04,43.186718
2003-06-05,44.684376
2003-06-06,46.077343
2003-06-09,46.383595
2003-06-10,44.923435
2003-06-11,45.919533
2003-06-12,46.404686
2003-06-13,46.424217
2003-06-16,45.578907
2003-06-17,48.321877
2003-06-18,47.870312
2003-06-19,47.549999
2003-06-20,47.723438
2003-06-23,48.353905
2003-06-24,49.131248
2003-06-25,49.075001
2003-06-26,50.609375
2003-06-27,52.036716
2003-06-30,51.15625
2003-07-01,51.610935
2003-07-02,49.52422
2003-07-03,48.728127
2003-07-04,48.375782
2003-07-07,48.362499
2003-07-08,50.629688
2003-07-09,50.802341
2003-07-10,56.668751
2003-07-11,54.921093
2003-07-14,54.488281
2003-07-15,53.235157
2003-07-16,53.839844
2003-07-17,54.115623
2003-07-18,52.958591
2003-07-21,51.422657
2003-07-22,52.16328
2003-07-23,53.616405
2003-07-24,54.074219
2003-07-25,54.948437
2003-07-28,55.102345
2003-07-29,56.025002
2003-07-30,55.730469
2003-07-31,56.284374
2003-08-01,59.010155
2003-08-04,58.47578
2003-08-05,58.238281
2003-08-06,54.771091
2003-08-07,54.817966
2003-08-08,55.58828
2003-08-11,54.403126
2003-08-12,53.259377
2003-08-13,54.105469
2003-08-14,53.385155
2003-08-15,53.385155
2003-08-18,54.528908
2003-08-19,54.564842
2003-08-20,57.453907
2003-08-21,58.03828
2003-08-22,56.902344
2003-08-25,55.638283
2003-08-26,58.082031
2003-08-27,60.247658
2003-08-28,60.918751
2003-08-29,61.341408
2003-09-01,60.455467
2003-09-02,60.810158
2003-09-03,59.587502
2003-09-04,65.77578
2003-09-05,65.589844
2003-09-08,66.442184
2003-09-09,69.971878
2003-09-10,67.239059
2003-09-11,66.008591
2003-09-12,65.028908
2003-09-15,63.111717
2003-09-16,65.765625
2003-09-17,67.627342
2003-09-18,66.267967
2003-09-19,67.497658
2003-09-22,68.326561
2003-09-23,67.432816
2003-09-24,70.453903
2003-09-25,70.429688
2003-09-26,71.117966
2003-09-29,69.913284
2003-09-30,70.750778
2003-10-01,71.467186
2003-10-02,71.467186
2003-10-03,71.247658
2003-10-06,71.394531
2003-10-07,69.903122
2003-10-08,68.583595
2003-10-09,69.485939
2003-10-10,72.336716
2003-10-13,74.184372
2003-10-14,73.783592
2003-10-15,73.991409
2003-10-16,72.353905
2003-10-17,73.986717
2003-10-20,72.232033
2003-10-21,71.123436
2003-10-22,70.511719
2003-10-23,69.032814
2003-10-24,71.163284
2003-10-27,69.478127
2003-10-28,69.798439
2003-10-29,71.410934
2003-10-30,72.134377
2003-10-31,74.042191
2003-11-03,77.800781
2003-11-04,78.538284
2003-11-05,78.024216
2003-11-06,79.303123
2003-11-07,77.846878
2003-11-10,77.13047
2003-11-11,76.926559
2003-11-12,76.067184
2003-11-13,74.174217
2003-11-14,72.279686
2003-11-17,72.249222
2003-11-18,72.077347
2003-11-19,72.840622
2003-11-20,72.216408
2003-11-21,72.991409
2003-11-24,72.282028
2003-11-25,73.955467
2003-11-26,73.955467
2003-11-27,77.00547
2003-11-28,76.967972
2003-12-01,80.676559
2003-12-02,80.282814
2003-12-03,79.59922
2003-12-04,79.089844
2003-12-05,76.727341
2003-12-08,76.649216
2003-12-09,77.803909
2003-12-10,77.604691
2003-12-11,77.778122
2003-12-12,78.626564
2003-12-15,80.300003
2003-12-16,81.700783
2003-12-17,80.029686
2003-12-18,80.138283
2003-12-19,82.199997
2003-12-22,83.176559
2003-12-23,85.185158
2003-12-24,84.747658
2003-12-25,84.747658
2003-12-26,84.301559
2003-12-29,85.914063
2003-12-30,86.500778
2003-12-31,86.948441
2004-01-01,88.06797
2004-01-02,88.543747
2004-01-05,91.979691
2004-01-06,88.828125
2004-01-07,88.956253
2004-01-08,91.376564
2004-01-09,90.946877
2004-01-12,89.377342
2004-01-13,90.525002
2004-01-14,89.148438
2004-01-15,86.897659
2004-01-16,86.310936
2004-01-19,85.978127
2004-01-20,84.539841
2004-01-21,84.3125
2004-01-22,80.846878
2004-01-23,85.332031
2004-01-26,85.332031
2004-01-27,86.897659
2004-01-28,84.647659
2004-01-29,82.079689
2004-01-30,81.449997
2004-02-02,81.449997
2004-02-03,81.214066
2004-02-04,83.748436
2004-02-05,84.991409
2004-02-06,86.852341
2004-02-09,88.288284
2004-02-10,86.061722
2004-02-11,85.490623
2004-02-12,83.642967
2004-02-13,84.003128
2004-02-16,83.6875
2004-02-17,84.34375
2004-02-18,83.615623
2004-02-19,79.785934
2004-02-20,79.142967
2004-02-23,79.420311
2004-02-24,78.810158
2004-02-25,77.614845
2004-02-26,76.329689
2004-02-27,79.100784
2004-03-01,83.114845
2004-03-02,83.114845
2004-03-03,81.015625
2004-03-04,82.578125
2004-03-05,82.010941
2004-03-08,79.852341
2004-03-09,77.889061
2004-03-10,76.597656
2004-03-11,75.868752
2004-03-12,78.703125
2004-03-15,77.194534
2004-03-16,77.224998
2004-03-17,78.794533
2004-03-18,77.143753
2004-03-19,81.081253
2004-03-22,79.306252
2004-03-23,80.775002
2004-03-24,78.867188
2004-03-25,80.734375
2004-03-26,82.960938
2004-03-29,81.453125
2004-03-30,78.72422
2004-03-31,77.159378
2004-04-01,79.859375
2004-04-02,78.125
2004-04-05,80.849998
2004-04-06,83.014061
2004-04-07,83.207809
2004-04-08,83.001564
2004-04-09,83.001564
2004-04-12,80.363281
2004-04-13,85.839844
2004-04-14,85.839844
2004-04-15,83.381248
2004-04-16,84.216408
2004-04-19,83.764847
2004-04-20,84.082031
2004-04-21,84.773438
2004-04-22,84.153122
2004-04-23,82.924217
2004-04-26,82.924217
2004-04-27,80.24453
2004-04-28,79.722656
2004-04-29,78.730469
2004-04-30,80.408592
2004-05-03,81.009377
2004-05-04,81.561722
2004-05-05,82.201561
2004-05-06,82.769531
2004-05-07,81.552345
2004-05-10,80.085159
2004-05-11,78.845314
2004-05-12,79.427345
2004-05-13,81.152344
2004-05-14,79.527344
2004-05-17,70.606247
2004-05-18,76.264847
2004-05-19,77.697655
2004-05-20,76.999222
2004-05-21,76.720314
2004-05-24,83.105469
2004-05-25,83.684372
2004-05-26,82.5625
2004-05-27,82.777344
2004-05-28,79.027344
2004-05-31,81.264061
2004-06-01,82.617966
2004-06-02,83.398438
2004-06-03,81.897659
2004-06-04,81.521095
2004-06-07,81.365623
2004-06-08,80.905472
2004-06-09,81.59375
2004-06-10,82.392967
2004-06-11,79.853127
2004-06-14,78.03125
2004-06-15,79.408592
2004-06-16,80.40625
2004-06-17,81.242966
2004-06-18,82.257813
2004-06-21,83.614845
2004-06-22,83.991409
2004-06-23,83.178123
2004-06-24,84.517967
2004-06-25,85.685936
2004-06-28,87.467186
2004-06-29,87.292191
2004-06-30,86.314064
2004-07-01,88.050003
2004-07-02,88.959373
2004-07-05,89.340622
2004-07-06,89.15625
2004-07-07,87.028122
2004-07-08,84.515625
2004-07-09,86.40625
2004-07-12,86.009377
2004-07-13,87.671875
2004-07-14,88.800003
2004-07-15,90.215622
2004-07-16,92.359375
2004-07-19,92.390625
2004-07-20,90.487503
2004-07-21,89.831253
2004-07-22,90.168747
2004-07-23,90.946877
2004-07-26,91.221878
2004-07-27,92.456253
2004-07-28,94.268753
2004-07-29,95.974998
2004-07-30,97.09375
2004-08-02,97.25
2004-08-03,98.556252
2004-08-04,96.756248
2004-08-05,97.362503
2004-08-06,95.425003
2004-08-09,95.890625
2004-08-10,95.318748
2004-08-11,94.006248
2004-08-12,93.665627
2004-08-13,92.490623
2004-08-16,92.949997
2004-08-17,92.65625
2004-08-18,92.925003
2004-08-19,96.046875
2004-08-20,96.675003
2004-08-23,97.471878
2004-08-24,97.243752
2004-08-25,95.940628
2004-08-26,96.596878
2004-08-27,97.831253
2004-08-30,98.590622
2004-08-31,98.46875
2004-09-01,98.824997
2004-09-02,100.165627
2004-09-03,100.412498
2004-09-06,100.493752
2004-09-07,100.962502
2004-09-08,101.5625
2004-09-09,101.415627
2004-09-10,103.378128
2004-09-13,104.740623
2004-09-14,106.318748
2004-09-15,106.3125
2004-09-16,105.934372
2004-09-17,105.606247
2004-09-20,103.59375
2004-09-21,104.759377
2004-09-22,103.96875
2004-09-23,101.893753
2004-09-24,100.871872
2004-09-27,102.481247
2004-09-28,100.743752
2004-09-29,102.493752
2004-09-30,105.96875
2004-10-01,106.453125
2004-10-04,107.993752
2004-10-05,107.53125
2004-10-06,105.365623
2004-10-07,106.59375
2004-10-08,106.753128
2004-10-11,105.409378
2004-10-12,106.959373
2004-10-13,106.959373
2004-10-14,113.40625
2004-10-15,111.671875
2004-10-18,110.074997
2004-10-19,110.490623
2004-10-20,109.925003
2004-10-21,111.234375
2004-10-22,111.234375
2004-10-25,113.768753
2004-10-26,116.3125
2004-10-27,116.737503
2004-10-28,121.800003
2004-10-29,119.146873
2004-11-01,121.628128
2004-11-02,119.412498
2004-11-03,122.559372
2004-11-04,124.231247
2004-11-05,123.537498
2004-11-08,126.112503
2004-11-09,127.296875
2004-11-10,127.565628
2004-11-11,126.068748
2004-11-12,126.699997
2004-11-15,126.699997
2004-11-16,128.065628
2004-11-17,129.806244
2004-11-18,128.925003
2004-11-19,128.615631
2004-11-22,126.75
2004-11-23,126.940628
2004-11-24,126.493752
2004-11-25,126.849998
2004-11-26,126.849998
2004-11-29,130.675003
2004-11-30,134.324997
2004-12-01,131.771881
2004-12-02,129.993744
2004-12-03,128.209381
2004-12-06,126.884377
2004-12-07,127.493752
2004-12-08,126.962502
2004-12-09,127.637497
2004-12-10,127.087502
2004-12-13,127.349998
2004-12-14,128.203125
2004-12-15,131.290619
2004-12-16,132.521881
2004-12-17,130.568756
2004-12-20,132.118744
2004-12-21,132.193756
2004-12-22,130.090622
2004-12-23,129.131256
2004-12-24,129.074997
2004-12-27,128.643753
2004-12-28,128.859375
2004-12-29,129.571869
2004-12-30,128.009369
2004-12-31,130.731247
2005-01-03,132.471878
2005-01-04,130.628128
2005-01-05,128.28125
2005-01-06,127.734375
2005-01-07,128.175003
2005-01-10,124.681252
2005-01-11,123.228127
2005-01-12,119.140625
2005-01-13,123.021873
2005-01-14,123.375
2005-01-17,124.856247
2005-01-18,122.837502
2005-01-19,122.434372
2005-01-20,122.796875
2005-01-24,119.09375
2005-01-25,119.553123
2005-01-27,122.006248
2005-01-28,127.353127
2005-01-31,129.290619
2005-02-01,128.859375
2005-02-02,129.487503
2005-02-03,131.334381
2005-02-04,130.337494
2005-02-07,126.871872
2005-02-08,127.724998
2005-02-09,127.8125
2005-02-10,127.775002
2005-02-11,131.475006
2005-02-14,135.603119
2005-02-15,136.368744
2005-02-16,136.478119
2005-02-17,135.871872
2005-02-18,135.293747
2005-02-21,133.993744
2005-02-22,135.0625
2005-02-23,133.787506
2005-02-24,135.268753
2005-02-25,136.215622
2005-02-28,140.006256
2005-03-01,136.328125
2005-03-02,136.690628
2005-03-03,138.403122
2005-03-04,139.637497
2005-03-07,140.756256
2005-03-08,141.506256
2005-03-09,140.743744
2005-03-10,139.503128
2005-03-11,138.415619
2005-03-14,139.134369
2005-03-15,138.175003
2005-03-16,137.068756
2005-03-17,136.318756
2005-03-18,137.496872
2005-03-21,139.784378
2005-03-22,138.984375
2005-03-23,135.149994
2005-03-24,134.943756
2005-03-28,136.625
2005-03-29,135.412506
2005-03-30,135.643753
2005-03-31,141.074997
2005-04-01,139.740631
2005-04-04,139.290619
2005-04-05,138.840622
2005-04-06,139.768753
2005-04-07,136.768753
2005-04-08,132.993744
2005-04-11,129.862503
2005-04-12,132.346878
2005-04-13,131.34375
2005-04-15,122.318748
2005-04-18,119.621872
2005-04-19,119.537498
2005-04-20,121.75
2005-04-21,121.550003
2005-04-22,124.953125
2005-04-25,124.275002
2005-04-26,122.412498
2005-04-27,119.634377
2005-04-28,119.099998
2005-04-29,117.925003
2005-05-02,119.696877
2005-05-03,118.840622
2005-05-04,121.099998
2005-05-05,124.696877
2005-05-06,126.346878
2005-05-09,131.037506
2005-05-10,128.699997
2005-05-11,129.121872
2005-05-12,128.821869
2005-05-13,127.056252
2005-05-16,129.868744
2005-05-17,128.996872
2005-05-18,127.640625
2005-05-19,131.046875
2005-05-20,133.78125
2005-05-23,133.409378
2005-05-24,134.71875
2005-05-25,135.699997
2005-05-26,137.824997
2005-05-27,139.521881
2005-05-30,139.25
2005-05-31,140.653122
2005-06-01,138.875
2005-06-02,137.584381
2005-06-03,140.990631
2005-06-06,138.528122
2005-06-07,139.553131
2005-06-08,143.515625
2005-06-09,139.796875
2005-06-10,138.265625
2005-06-13,139.003128
2005-06-14,139.696869
2005-06-15,141.040619
2005-06-16,142.528122
2005-06-17,143.006256
2005-06-20,148.193756
2005-06-21,149.59375
2005-06-22,149.315628
2005-06-23,146.515625
2005-06-24,144.565628
2005-06-27,146.149994
2005-06-28,143.293747
2005-06-29,145.290619
2005-06-30,147.390625
2005-07-01,146.940628
2005-07-04,149.637497
2005-07-05,145.643753
2005-07-06,146.603119
2005-07-07,144.993744
2005-07-08,145.934372
2005-07-11,144.737503
2005-07-12,138.828125
2005-07-13,137.837494
2005-07-14,133.490631
2005-07-15,137.243744
2005-07-18,142
2005-07-19,141.024994
2005-07-20,139.581253
2005-07-21,138.0625
2005-07-22,139.921875
2005-07-25,139.306244
2005-07-26,139.149994
2005-07-27,139.412506
2005-07-28,139.412506
2005-07-29,141.778122
2005-08-01,141.534378
2005-08-02,143.699997
2005-08-03,147.253128
2005-08-04,144.59375
2005-08-05,143.21875
2005-08-08,141.915619
2005-08-09,141.506256
2005-08-10,144.6875
2005-08-11,143.337494
2005-08-12,141.340622
2005-08-16,140.621872
2005-08-17,144.868744
2005-08-18,143.665619
2005-08-19,143.837494
2005-08-22,144.684372
2005-08-23,142.824997
2005-08-24,141.512497
2005-08-25,141.987503
2005-08-26,141.831253
2005-08-29,143.824997
2005-08-30,146.681244
2005-08-31,148.506256
2005-09-01,151.603119
2005-09-02,149.106247
2005-09-05,147.171875
2005-09-06,147.75
2005-09-08,151.399994
2005-09-09,151.074997
2005-09-12,151.434372
2005-09-13,152.893753
2005-09-14,152.856247
2005-09-15,153.159378
2005-09-16,152.934372
2005-09-19,153.143753
2005-09-20,156.475006
2005-09-21,153.871872
2005-09-22,150.78125
2005-09-23,149.909378
2005-09-26,155.396881
2005-09-27,154.862503
2005-09-28,154.425003
2005-09-29,157.887497
2005-09-30,157.206253
2005-10-03,159.565628
2005-10-04,164.240631
2005-10-05,164.996872
2005-10-06,163.068756
2005-10-07,160.778122
2005-10-10,163.893753
2005-10-11,167.681244
2005-10-13,163.915619
2005-10-14,162.59375
2005-10-17,161.984375
2005-10-18,158.159378
2005-10-19,156.481247
2005-10-20,158.662506
2005-10-21,159.574997
2005-10-24,156.956253
2005-10-25,157.581253
2005-10-26,156.884369
2005-10-27,154.140625
2005-10-28,150.962494
2005-10-31,157.621872
2005-11-02,161.65625
2005-11-04,161.65625
2005-11-07,164.896881
2005-11-08,165.237503
2005-11-09,163.071869
2005-11-10,165.871872
2005-11-11,167.565628
2005-11-14,165.793747
2005-11-16,171.293747
2005-11-17,169.190628
2005-11-18,169.649994
2005-11-21,167.3125
2005-11-22,167.284378
2005-11-23,167.696869
2005-11-24,168.809372
2005-11-25,171.28125
2005-11-28,172.399994
2005-11-29,171
2005-11-30,167.778122
2005-12-01,172.993744
2005-12-02,177.574997
2005-12-05,174.212494
2005-12-06,174.621872
2005-12-07,175.115631
2005-12-08,176.331253
2005-12-09,179.596878
2005-12-12,182.878128
2005-12-13,184.184372
2005-12-14,180.346878
2005-12-15,182.353119
2005-12-16,186.393753
2005-12-19,188.984375
2005-12-20,185.637497
